pid	filename	suggested_action	reason
112	Richardson_112_Dark_Green-_White_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Light_Grey_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Royal_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Royal_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_Vegas_Gold_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Brown-_Khaki_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Green_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Columbia_Blue-_White_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_White_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Green_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Grey-_Charcoal-_Black_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Blue_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Carmel-_Black_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_White_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_White_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Black_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Navy_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Navy_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Light_Grey_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Carmel-_Black_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Grey-_Charcoal-_Black_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Dark_Green_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_White-_Red_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Columbia_Blue-_White_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Black_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Orange_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Red_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Red_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Orange_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Carmel-_Black_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Yellow_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Brown-_Khaki_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_Charcoal_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Orange_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Royal_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Light_Grey_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Royal_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Black_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Columbia_Blue_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_White_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_White_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Charcoal-_Maroon_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Yellow_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Blue_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Orange_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Royal_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Pink_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_White-_Red_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Charcoal-_Maroon_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Brown-_Khaki_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Red_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_White_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Navy_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Columbia_Blue-_White_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Pink_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Green_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_White_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Columbia_Blue_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Yellow_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Blue_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_White_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Navy_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Black_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Charcoal-_Maroon_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_White-_Red_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Dark_Green_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Navy_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_White_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_Gold_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_White-_Heather_Grey_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_Charcoal_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_Gold_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Columbia_Blue_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Orange_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_Charcoal_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_Gold_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Orange_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_Black_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Grey-_Charcoal-_Black_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_Vegas_Gold_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_White-_Heather_Grey_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Dark_Green-_White_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Neon_Pink_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Black-_White-_Heather_Grey_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Charcoal-_Royal_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_Carmel_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_White_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_Orange_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Purple-_White_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Khaki-_White_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Royal-_White_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Purple-_White_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Loden-_Black_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Maroon-_White_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Purple-_White_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Kelly-_White_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red-_White-_Heather_Grey_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red-_White-_Black_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_White-_Heather_Grey_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_White-_Black_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_White_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Kelly-_White_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Royal-_Black_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red-_White-_Heather_Grey_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_Charcoal_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_White_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red-_Black_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Royal-_Black_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red-_White-_Black_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Royal-_White_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Khaki-_White_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red-_Black_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red-_White_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_Orange_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Royal-_White-_Heather_Grey_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red-_Black_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_White-_Heather_Grey_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Khaki-_White_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_Carmel_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_Charcoal_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_Charcoal_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_White-_Black_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_White-_Black_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Royal-_White_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_White-_Heather_Grey_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_Orange_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_White_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_White_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
